setup.arrtab	setup	OK	<nors>
setup.arrins	setup	OK	<nors>
setup.jsontab	setup	OK	<nors>
setup.jsonins	setup	OK	<nors>
rt.obj	rtype	OK	JsonNode:{"a":1}
rt.objfrom	rtype	OK	JsonNode:{"a":1}
rt.objcol	rtype	OK	JsonNode:{"a":"alice"}
rt.objsub	rtype	OK	JsonNode:{"n":2}
rt.objsub2	rtype	OK	JsonNode:{"n":3}
rt.objsubstr	rtype	OK	JsonNode:{"n":"alice"}
rt.arragg	rtype	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT JSON_ARRAY...
rt.arraggobj	rtype	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT JSON_ARRAY...
rt.arraggsub	rtype	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT JSON_ARRAY...
rt.graphfull	rtype	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT COALESCE(J...
rt.jsoncol	rtype	OK	JsonNode:{"a":1,"b":[1,2,3]}
rt.jsoncast	rtype	OK	String:{"a":1}
rt.jsoncastsub	rtype	OK	String:{"n":3}
rt.jsoncompact	rtype	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_compact does not exist! Did you mean "json_merge_patch"? LINE 1: SELECT JSON_...
rt.jsonconvert	rtype	ERR	Parser Error: syntax error at or near "USING" LINE 1: ...ELECT CONVERT(JSON_OBJECT('n',(SELECT COUNT(*) FROM proj)) USING utf8mb4) ^
rt.jsonextract	rtype	OK	JsonNode:1
rt.groupconcat	rtype	OK	String:alice,bob,carol,dave,eve
rt.concat	rtype	OK	String:a5
rt.arraggcast	rtype	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT CAST(COALE...
lx.dq	lex	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: Referenced column "abc" was not found because the FROM clause is missing LINE 1: SELECT "abc" ^
lx.dqident	lex	OK	Integer:1
lx.bt	lex	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name `__postfix does not exist! Did you mean "!__postfix"? LINE 1: SELECT `id` FROM emp...
lx.ansimode	lex	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name @@ does not exist! Did you mean "@"? LINE 1: SET sql_mode = CONCAT(@@sql_mode, ',A...
lx.dq2	lex	OK	Integer:1
lx.dqstr	lex	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: Referenced column "abc" was not found because the FROM clause is missing LINE 1: SELECT "abc" ^
lx.ansioff	lex	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name @@ does not exist! Did you mean "@"? LINE 1: SET sql_mode = REPLACE(@@sql_mode, ',...
lx.backslash	lex	OK	Long:4
lx.backslash2	lex	OK	Long:5
lx.nobs	lex	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name @@ does not exist! Did you mean "@"? LINE 1: SET sql_mode = CONCAT(@@sql_mode, ',N...
lx.backslash3	lex	OK	Long:4
lx.nobsoff	lex	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name @@ does not exist! Did you mean "@"? LINE 1: SET sql_mode = REPLACE(@@sql_mode, ',...
lx.quotequote	lex	OK	String:it's
lx.reserved	lex	ERR	Parser Error: syntax error at or near "`" LINE 1: SELECT 1 AS `over` ^
lx.reserved2	lex	OK	Integer:1
lx.reserved3	lex	ERR	Parser Error: syntax error at or near "`" LINE 1: SELECT 1 AS `rank` ^
lx.reserved4	lex	OK	Integer:1
lx.casetable	lex	OK	Long:5
lx.casecol	lex	OK	Long:5
al.256	alias	ERR	Parser Error: syntax error at or near "`" LINE 1: SELECT 1 AS `aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa... ^
al.257	alias	ERR	Parser Error: syntax error at or near "`" LINE 1: SELECT 1 AS `aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa... ^
al.tbl256	alias	ERR	Parser Error: syntax error at or near "`" LINE 1: SELECT COUNT(*) FROM emp AS `aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa... ^
al.tbl257	alias	ERR	Parser Error: syntax error at or near "`" LINE 1: SELECT COUNT(*) FROM emp AS `aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa... ^
al.colname65	alias	OK	<nors>
al.colname64	alias	OK	<nors>
lt.topn	lat	OK	Long:2
lt.topnrw	lat	OK	Long:3
lt.multiagg	lat	OK	Long:3
lt.multiaggrw	lat	OK	Integer:1
lt.multiaggrw2	lat	OK	Long:3
lt.jtgeneric	lat	ERR	Parser Error: syntax error at or near "COLUMNS" LINE 1: ...(*) FROM dept d, JSON_TABLE(CONCAT('[', d.id, ']'), '$[*]' COLUMNS (v INT PATH '$')) jt ^
lt.jtsub	lat	ERR	Parser Error: syntax error at or near "COLUMNS" LINE 1: ... JSON_ARRAYAGG(e.id) FROM emp e WHERE e.dept_id=d.id), '$[*]' COLUMNS (v INT PATH '$')) jt ^
lt.jtsubleft	lat	ERR	Parser Error: syntax error at or near "COLUMNS" LINE 1: ...(e.id) FROM emp e WHERE e.dept_id=d.id), JSON_ARRAY()), '$[*]' COLUMNS (v INT PATH '$')) jt ON TRUE ^
iv.days	win	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: No function matches the given name and argument types 'to_days(DATE)'. You might need to add explicit type ca...
iv.days2	win	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: No function matches the given name and argument types 'to_days(DATE)'. You might need to add explicit type ca...
iv.unixts	win	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name unix_timestamp does not exist! Did you mean "to_timestamp"? LINE 1: SELECT MAX(v) ...
iv.dateraw	win	OK	Long:1
lg.two	win	OK	String:1,2,3
lg.three	win	OK	String:-1,-1,1,2,3
lg.coalesce	win	OK	String:-1,-1,1,2,3
lg.leadthree	win	OK	String:2,3,4,5,-1
lg.nthfrom	win	ERR	Parser Error: syntax error at or near "ORDER" LINE 1: SELECT MAX(v) FROM (SELECT NTH_VALUE(id,2) FROM LAST OVER (ORDER BY id ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED... ^
cd.win	win	OK	Long:2
cd.rw	win	OK	Long:3
cd.densrank	win	OK	Long:5
ag.anyvalue	agg	OK	Integer:1
ag.anyvalue2	agg	OK	Integer:5
ag.bitor	agg	OK	Integer:7
ag.bitxor	agg	OK	Integer:1
ag.stringagg	agg	ERR	Parser Error: syntax error at or near "SEPARATOR" LINE 1: SELECT GROUP_CONCAT(name SEPARATOR ',') FROM emp ^
ag.jsonaggnull	agg	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT JSON_ARRAY...
ag.countdistmulti	agg	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: No function matches the given name and argument types 'count(INTEGER, INTEGER)'. You might need to add explic...
n.round25	num	OK	BigDecimal:3
n.round35	num	OK	BigDecimal:4
n.roundm25	num	OK	BigDecimal:-3
n.round25d	num	OK	Double:3.0
n.round35d	num	OK	Double:4.0
n.round1255	num	OK	BigDecimal:1.26
n.truncate	num	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name truncate does not exist! Did you mean "trunc"? LINE 1: SELECT TRUNCATE(2.567, 2) ^
n.ceil	num	OK	BigDecimal:3
n.pow	num	OK	Double:1024.0
n.intdivmod	num	OK	Integer:1
co.default	coll	OK	Boolean:false
co.binary	coll	OK	Boolean:false
co.collate	coll	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Collation with name utf8mb4_bin does not exist! Did you mean "mt"?
co.padspace	coll	OK	Boolean:false
co.nopad	coll	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Collation with name utf8mb4_nopad_bin does not exist! Did you mean "bn"?
co.like	coll	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Collation with name utf8mb4_bin does not exist! Did you mean "mt"?
co.orderbin	coll	OK	String:B,a
co.orderbin2	coll	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Collation with name utf8mb4_bin does not exist! Did you mean "mt"?
ge.full	graph	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT COALESCE(J...
ge.strnest	graph	OK	JsonNode:{"k":"[1,2]"}
ge.strnest2	graph	OK	JsonNode:{"k":"1,2,3,4,5"}
ge.jsoncolnest	graph	OK	JsonNode:{"k":{"a":1,"b":[1,2,3]}}
ge.jsoncolnest2	graph	OK	JsonNode:{"k":{"a":1,"b":[1,2,3]}}
ge.jsoncolnest3	graph	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_query does not exist! Did you mean "json_quote"? LINE 1: SELECT JSON_OBJECT('...
ge.varchararr	graph	OK	JsonNode:{"k":"[10,20,30]"}
ge.varchararr2	graph	OK	JsonNode:{"k":[10,20,30]}
ge.absentnull	graph	OK	JsonNode:[null,{"id":"c2"}]
ge.absentnull2	graph	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_arrayagg does not exist! Did you mean "json_array"? LINE 1: SELECT JSON_ARRAY...
ge.absentnull3	graph	OK	Array:[null, {"id":"c2"}]
ge.absentnull4	graph	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name json_remove does not exist! Did you mean "json"? LINE 1: SELECT JSON_REMOVE(JSON_A...
ge.keyorder	graph	OK	JsonNode:{"z":1,"a":2}
ge.dupkey	graph	OK	JsonNode:{"a":1,"a":2}
ge.unicode	graph	OK	JsonNode:{"k":"café"}
ge.quotekey	graph	OK	JsonNode:{"a\"b":1}
ge.bignum	graph	OK	JsonNode:{"n":9223372036854775807}
ge.decnum	graph	OK	JsonNode:{"n":1.1}
fo.left	fojoin	OK	String:1/1,2/1,3/2,4/2,5/-
fo.right	fojoin	OK	String:1/1,2/1,3/2,4/2,-/3
fo.rewrite	fojoin	OK	String:-/3,1/1,2/1,3/2,4/2,5/-
fo.dupsafe	fojoin	OK	Long:6
vs.names	values	OK	Integer:1
vs.colref	values	OK	Long:2
vs.metadata	values	OK	Long:1
vs.rewrite	values	OK	Integer:3
vs.single	values	OK	Integer:1
vs.empty	values	OK	Long:0
se.enum	star	OK	String:alice
se.infoschema	star	OK	<null>
