COL.dd	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: list)
COL.pg	col	ERR	[SQLITE_ERROR] SQL error or missing database (unrecognized token: ":")
COL.sq	col	OK	String:2||3||
EMPC.dd	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: list)
EMPC.pg1	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: array_agg)
EMPC.pg2	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: array_agg)
EMPC.pg3	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: array_agg)
EMPC.pg4	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: array_agg)
EMPC.pg5	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: array_agg)
EMPC.sq1	col	OK	String:[null]
EMPC.sq2	col	OK	Integer:1
EMPC.sq3	col	OK	String:[]
EMPC.dd2	col	ERR	[SQLITE_ERROR] SQL error or missing database (no such function: list)
EXPL.pg1	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
EXPL.pg2	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
EXPL.sq1	col	OK	Integer:3
EXPL.sq2	col	OK	Integer:6
EXPL.dd1	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
RT.dd	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
RT.pg	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
RT.sq	col	OK	String:2||3||
ZERO.dd	col	ERR	[SQLITE_ERROR] SQL error or missing database (unrecognized token: ":")
ZERO.pg1	col	ERR	[SQLITE_ERROR] SQL error or missing database (unrecognized token: ":")
ZERO.pg2	col	ERR	[SQLITE_ERROR] SQL error or missing database (unrecognized token: ":")
ZERO.sq	col	OK	String:[]
ZERO.sq2	col	OK	String:<NULL>
SCAL.sq1	col	OK	Integer:1
SCAL.sq2	col	OK	Integer:0
SCAL.sq3	col	OK	Integer:1
SCAL.pg1	col	ERR	[SQLITE_ERROR] SQL error or missing database (unrecognized token: ":")
SCAL.pg2	col	ERR	[SQLITE_ERROR] SQL error or missing database (unrecognized token: ":")
NEG.dd	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "[-2:]": syntax error)
NEG.pg	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "[10,20,30,40]": syntax error)
NEG.sq	col	OK	String:30,40
ZIPS.dd	col	ERR	[SQLITE_ERROR] SQL error or missing database (unrecognized token: ":")
ZIPS.pg	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "[1,2]": syntax error)
ZIPS.sq	col	OK	String:[[1,"a"],[2,"b"]]
CORX.sq1	col	OK	Integer:10
CORX.sq2	col	OK	Integer:10
CORX.sq3	col	ERR	[SQLITE_ERROR] SQL error or missing database (malformed JSON)
CORX.sq4	col	OK	Integer:30
CORX.pg1	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
CORX.pg2	col	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
