# BATCH 6 — closing rewrites: DIVIDE, collation, byte[], NULLS ordering in windows, TIMESTAMPTZ
# ---- DIVIDE must force float
dv.plain	num	SELECT 1/3
dv.castden	num	SELECT 1 / CAST(3 AS DOUBLE)
dv.castnum	num	SELECT CAST(1 AS DOUBLE) / 3
dv.mul1e0	num	SELECT 1 * 1.0e0 / 3
dv.cols	num	SELECT sal / 3 FROM emp WHERE id=1
dv.colscast	num	SELECT CAST(sal AS DOUBLE) / 3 FROM emp WHERE id=1
dv.intcols	num	SELECT id / 3 FROM emp WHERE id=1
dv.intcolscast	num	SELECT CAST(id AS DOUBLE) / 3 FROM emp WHERE id=1
dv.setinc	num	SET SESSION div_precision_increment = 30
dv.plain2	num	SELECT 1/3
dv.resetinc	num	SET SESSION div_precision_increment = 4
# ---- column collation: session vs column
cl.colcmp	coll	SELECT COUNT(*) FROM emp WHERE name = 'ALICE'
cl.colcmpbin	coll	SELECT COUNT(*) FROM emp WHERE name = 'ALICE' COLLATE utf8mb4_bin
cl.colcmpbin2	coll	SELECT COUNT(*) FROM emp WHERE BINARY name = 'ALICE'
cl.ddl	coll	CREATE TABLE cs (s VARCHAR(20) COLLATE utf8mb4_nopad_bin)
cl.ins	coll	INSERT INTO cs VALUES ('alice'), ('a ')
cl.cmp	coll	SELECT COUNT(*) FROM cs WHERE s = 'ALICE'
cl.pad	coll	SELECT COUNT(*) FROM cs WHERE s = 'a'
cl.order	coll	SELECT GROUP_CONCAT(x ORDER BY x) FROM (SELECT 'B' x UNION ALL SELECT 'a') t
cl.orderfix	coll	SELECT GROUP_CONCAT(x ORDER BY x COLLATE utf8mb4_bin) FROM (SELECT CAST('B' AS CHAR) x UNION ALL SELECT 'a') t
# ---- byte[] avoidance
bt.raw	rtype	SELECT JSON_OBJECT('n',(SELECT COUNT(*) FROM proj))
bt.cast	rtype	SELECT CAST(JSON_OBJECT('n',(SELECT COUNT(*) FROM proj)) AS CHAR)
bt.convert	rtype	SELECT CONVERT(JSON_OBJECT('n',(SELECT COUNT(*) FROM proj)) USING utf8mb4)
bt.concatws	rtype	SELECT CONCAT('', JSON_OBJECT('n',(SELECT COUNT(*) FROM proj)))
bt.coalesce	rtype	SELECT COALESCE(JSON_OBJECT('n',(SELECT COUNT(*) FROM proj)), '')
bt.envcast	rtype	SELECT CAST(COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name',s.name,'np',(SELECT COUNT(*) FROM proj p WHERE p.emp_id=s.id)) ORDER BY s.id), JSON_ARRAY()) AS CHAR) FROM emp s
bt.envraw	rtype	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name',s.name,'np',(SELECT COUNT(*) FROM proj p WHERE p.emp_id=s.id)) ORDER BY s.id), JSON_ARRAY()) FROM emp s
bt.subint	rtype	SELECT CONCAT('x',(SELECT MAX(id) FROM emp))
bt.subintcast	rtype	SELECT CAST(CONCAT('x',(SELECT MAX(id) FROM emp)) AS CHAR)
bt.plainint	rtype	SELECT CONCAT('x', 5)
# ---- NULLS ordering in window ORDER BY (the RANK divergence)
no.rank	win	SELECT MAX(r) FROM (SELECT RANK() OVER (ORDER BY dept_id) r FROM emp) x
no.rankfix	win	SELECT MAX(r) FROM (SELECT RANK() OVER (ORDER BY dept_id IS NULL, dept_id) r FROM emp) x
no.rankdesc	win	SELECT MAX(r) FROM (SELECT RANK() OVER (ORDER BY dept_id DESC) r FROM emp) x
no.rankdescfix	win	SELECT MAX(r) FROM (SELECT RANK() OVER (ORDER BY dept_id IS NOT NULL, dept_id DESC) r FROM emp) x
no.obasc	win	SELECT GROUP_CONCAT(COALESCE(CAST(dept_id AS CHAR),'N')) FROM (SELECT dept_id FROM emp ORDER BY dept_id) x
no.obascfix	win	SELECT GROUP_CONCAT(v) FROM (SELECT COALESCE(CAST(dept_id AS CHAR),'N') v FROM emp ORDER BY dept_id IS NULL, dept_id) x
no.obdesc	win	SELECT GROUP_CONCAT(v) FROM (SELECT COALESCE(CAST(dept_id AS CHAR),'N') v FROM emp ORDER BY dept_id DESC) x
no.obdescfix	win	SELECT GROUP_CONCAT(v) FROM (SELECT COALESCE(CAST(dept_id AS CHAR),'N') v FROM emp ORDER BY dept_id IS NOT NULL, dept_id DESC) x
# ---- TIMESTAMPTZ representation
tz.ddl	type	CREATE TABLE tzt (t TIMESTAMP NULL, d DATETIME, s VARCHAR(40))
tz.ins	type	INSERT INTO tzt VALUES (TIMESTAMP '2020-06-15 12:00:00', TIMESTAMP '2020-06-15 12:00:00', '2020-06-15T12:00:00+05:00')
tz.utc	type	SET SESSION time_zone='+00:00'
tz.readts	type	SELECT t FROM tzt
tz.readdt	type	SELECT d FROM tzt
tz.convert	type	SELECT CONVERT_TZ(TIMESTAMP '2020-06-15 12:00:00','+00:00','+05:00')
tz.convertname	type	SELECT CONVERT_TZ(TIMESTAMP '2020-06-15 12:00:00','UTC','America/New_York')
tz.tsdiff	type	SELECT TIMESTAMPDIFF(HOUR, TIMESTAMP '2020-06-15 12:00:00', TIMESTAMP '2020-06-15 15:00:00')
tz.utcts	type	SELECT UTC_TIMESTAMP() IS NOT NULL
tz.reset	type	SET SESSION time_zone='SYSTEM'
# ---- alias label reported by driver at 256/257
ab.label256	alias	SELECT 1 AS `aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaab`
ab.subalias	alias	SELECT COUNT(*) FROM (SELECT 1) AS `aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa`
# ---- empty-collection contract at every graph level
ec.dept3	graph	SELECT COALESCE((SELECT JSON_ARRAYAGG(JSON_OBJECT('n',e.name)) FROM emp e WHERE e.dept_id=3), JSON_ARRAY())
ec.nullinner	graph	SELECT JSON_OBJECT('k', COALESCE((SELECT JSON_ARRAYAGG(e.id) FROM emp e WHERE e.dept_id=99), JSON_ARRAY()))
ec.nullinner2	graph	SELECT JSON_OBJECT('k', (SELECT JSON_ARRAYAGG(e.id) FROM emp e WHERE e.dept_id=99))
ec.jsonarrayempty	graph	SELECT JSON_ARRAY()
ec.jsonlit	graph	SELECT JSON_COMPACT('[]')
