R3.gr1	GREATEST	SELECT CASE WHEN 1 IS NULL THEN 3 WHEN 3 IS NULL THEN 1 ELSE max(1,3) END
R3.gr2	GREATEST	SELECT CASE WHEN (CASE WHEN 1 IS NULL THEN NULL WHEN NULL IS NULL THEN 1 ELSE max(1,NULL) END) IS NULL THEN 3 WHEN 3 IS NULL THEN (CASE WHEN 1 IS NULL THEN NULL WHEN NULL IS NULL THEN 1 ELSE max(1,NULL) END) ELSE max((CASE WHEN 1 IS NULL THEN NULL WHEN NULL IS NULL THEN 1 ELSE max(1,NULL) END),3) END
R3.gr3	GREATEST	SELECT coalesce(max(coalesce(1,3),coalesce(3,1)),1,3)
R3.gr4	GREATEST	SELECT coalesce(max(coalesce(e.sal,100.0),coalesce(100.0,e.sal)),e.sal,100.0) FROM emp e WHERE e.id=5
R3.le1	LEAST	SELECT coalesce(min(coalesce(e.sal,100.0),coalesce(100.0,e.sal)),e.sal,100.0) FROM emp e WHERE e.id=5
R3.le2	LEAST	SELECT coalesce(min(coalesce(1,NULL),coalesce(NULL,1)),1,NULL)
R3.gr5	GREATEST	SELECT coalesce(max(coalesce(NULL,NULL),coalesce(NULL,NULL)),NULL,NULL)
R3.ci1	MISC	PRAGMA case_sensitive_like=ON
R3.ci2	STARTS_WITH	SELECT 'ABCdef' LIKE 'abc%'
R3.ci3	MISC	PRAGMA case_sensitive_like=OFF
R3.icu	MISC	SELECT sqlite_compileoption_used('ENABLE_ICU')
R3.opts	MISC	SELECT group_concat(sqlite_compileoption_get(0)||';'||sqlite_compileoption_get(1)||';'||sqlite_compileoption_get(2)||';'||sqlite_compileoption_get(3)||';'||sqlite_compileoption_get(4))
R3.sw1	STARTS_WITH	SELECT substr('ABCdef',1,length('abc'))='abc'
R3.sw2	STARTS_WITH	SELECT instr('abcdef','abc')=1
R3.sw3	STARTS_WITH	SELECT instr('abcdef','')=1
R3.sw4	STARTS_WITH	SELECT 'abcdef' GLOB 'abc*'
R3.sw5	STARTS_WITH	SELECT 'ABCdef' GLOB 'abc*'
R3.ew1	ENDS_WITH	SELECT right('abcdef',length('def'))='def'
R3.ew2	ENDS_WITH	SELECT right('abc',length(''))='' 
R3.ew3	ENDS_WITH	SELECT rightstr('abcdef',length('def'))='def'
R3.ew4	ENDS_WITH	SELECT rightstr('abc',length(''))=''
R3.ew5	ENDS_WITH	SELECT 'abcdef' LIKE '%'||'def'
R3.ew6	ENDS_WITH	SELECT 'abcdef' LIKE '%'||'d_f'
R3.ew7	ENDS_WITH	SELECT right('abcdef',length('D_F'))='D_F'
R3.sub1	SUBSTRING	SELECT CASE WHEN -3 < 0 THEN right('abcdef', -(-3)) ELSE substr('abcdef',-3) END
R3.sub2	SUBSTRING	SELECT substr('abcdef', 2, greatest(-1,0)) || '|'
R3.fmt1	FORMAT	SELECT format('%s-%s','a',1)
R3.fmt2	FORMAT	SELECT format('%s', round(3.14159::numeric,2))
R3.fmt3	FORMAT	SELECT to_char(3.14159,'FM990.99')
R3.fmt4	FORMAT	SELECT format('%s%%', 50)
R3.fmt5	FORMAT	SELECT printf('%s-%s','a',1)
R3.sp1	SPLIT_PART	SELECT split_part('a,b,c',',',-1)
R3.sp2	SPLIT_PART	SELECT split_part('a,b,c','',2) || '|'
R3.re1	REGEXP_EXTRACT	SELECT coalesce(regexp_substr('abcdef','[0-9]+'),'') || '|'
R3.re2	REGEXP_EXTRACT	SELECT coalesce(regexp_substr('abc123','([a-z]+)([0-9]+)'),'')
R3.re3	REGEXP_EXTRACT	SELECT coalesce(regexp_substr('abc123','([a-z]+)([0-9]+)',1,1,'',2),'')
R3.re4	REGEXP_EXTRACT	SELECT coalesce(regexp_substr('abcdef','([a-z]+)([0-9]+)',1,1,'',2),'') || '|'
R3.rea1	REGEXP_EXTRACT_ALL	SELECT ARRAY(SELECT regexp_substr('a1b22c333','[0-9]+',1,g) FROM generate_series(1,regexp_count('a1b22c333','[0-9]+')) g)
R3.guid1	GUID	SELECT lower(substr(hex(randomblob(4)),1,8))||'-'||lower(substr(hex(randomblob(2)),1,4))||'-4'||lower(substr(hex(randomblob(2)),2,3))||'-'||substr('89ab',1+(abs(random())%4),1)||lower(substr(hex(randomblob(2)),2,3))||'-'||lower(hex(randomblob(6)))
R3.guid2	GUID	SELECT length(lower(substr(hex(randomblob(4)),1,8))||'-'||lower(substr(hex(randomblob(2)),1,4))||'-4'||lower(substr(hex(randomblob(2)),2,3))||'-'||substr('89ab',1+(abs(random())%4),1)||lower(substr(hex(randomblob(2)),2,3))||'-'||lower(hex(randomblob(6))))
R3.b64a	ENCODE_BASE64	SELECT (WITH RECURSIVE src(b) AS (SELECT hex(CAST('hello' AS BLOB))), n(i) AS (SELECT 1 UNION ALL SELECT i+1 FROM n WHERE i < (SELECT length(b)/2 FROM src)) SELECT group_concat(substr(b,2*i-1,2),'') FROM n, src)
R3.b64b	ENCODE_BASE64	SELECT hex(CAST('hello' AS BLOB))
R3.b64c	ENCODE_BASE64	SELECT unhex('68656C6C6F')
R3.lev1	LEVENSHTEIN	SELECT (WITH RECURSIVE s(i,c) AS (SELECT 1, substr('kitten',1,1) UNION ALL SELECT i+1, substr('kitten',i+1,1) FROM s WHERE i<length('kitten')) SELECT count(*) FROM s)
R3.lev2	LEVENSHTEIN	SELECT (WITH RECURSIVE s(i,c) AS (SELECT 1, substr('kitten',1,1) UNION ALL SELECT i+1, substr('kitten',i+1,1) FROM s WHERE i<length('kitten')) SELECT count(*) FROM s, s AS s2)
R3.split1	SPLIT	SELECT json_array('a','b','c')
R3.split2	SPLIT	SELECT typeof(json_array('a','b','c'))
R3.split3	SPLIT	WITH RECURSIVE t(rest,part) AS (SELECT 'a,b,c'||',', NULL UNION ALL SELECT substr(rest,instr(rest,',')+1), substr(rest,1,instr(rest,',')-1) FROM t WHERE rest<>'') SELECT json_group_array(part) FROM t WHERE part IS NOT NULL
R3.h1	HASH	SELECT hashtextextended('abc', 0)
R3.h2	HASH	SELECT hash_bigint('abc')
R3.h3	HASH	SELECT ('x'||substr(md5('abc'),1,16))::bit(64)::bigint
R3.h4	HASH	SELECT CAST(substr(md5('abc'),1,15) AS TEXT)
R3.t1	TYPE	SELECT length('abc')
R3.t2	TYPE	SELECT starts_with('abc','a')
R3.t3	TYPE	SELECT substr('abcdef',1,3)='abc'
R3.t4	TYPE	SELECT strpos('abcdef','cd')
R3.t5	TYPE	SELECT levenshtein('kitten','sitting')
R3.t6	TYPE	SELECT md5('abc')
