# BATCH 2 — JSON_TABLE depth, LIST_*/MAP_* family, joins, set ops
setup.arrtab	setup	CREATE TABLE arrtab (id INTEGER, arr VARCHAR(200))
setup.arrins	setup	INSERT INTO arrtab VALUES (1,'[10,20,30]'), (2,'[40]'), (3,'[]')
setup.jsontab	setup	CREATE TABLE jsontab (id INTEGER, doc JSON)
setup.jsonins	setup	INSERT INTO jsontab VALUES (1,'{"a":1,"b":[1,2,3]}'), (2,'{"a":2,"b":[]}')
setup.nest	setup	CREATE TABLE nesttab (id INTEGER, doc JSON)
setup.nestins	setup	INSERT INTO nesttab VALUES (1,'{"k":"x","items":[{"n":1},{"n":2}]}')
# ---- JSON_TABLE depth
jt.cols	explode	SELECT SUM(jt.v) FROM arrtab t, JSON_TABLE(t.arr, '$[*]' COLUMNS (v INT PATH '$')) jt
jt.ord	explode	SELECT GROUP_CONCAT(CONCAT(jt.o,'=',jt.v) ORDER BY t.id, jt.o) FROM arrtab t, JSON_TABLE(t.arr, '$[*]' COLUMNS (o FOR ORDINALITY, v INT PATH '$')) jt
jt.leftjoin	explode	SELECT COUNT(*) FROM arrtab t LEFT JOIN JSON_TABLE(t.arr, '$[*]' COLUMNS (v INT PATH '$')) jt ON TRUE
jt.leftjoin2	explode	SELECT COUNT(*) FROM arrtab t LEFT JOIN JSON_TABLE(t.arr, '$[*]' COLUMNS (v INT PATH '$')) jt ON 1=1
jt.innerjoin	explode	SELECT COUNT(*) FROM arrtab t JOIN JSON_TABLE(t.arr, '$[*]' COLUMNS (v INT PATH '$')) jt ON 1=1
jt.crossjoin	explode	SELECT COUNT(*) FROM arrtab t CROSS JOIN JSON_TABLE(t.arr, '$[*]' COLUMNS (v INT PATH '$')) jt
jt.emptyarr	explode	SELECT COUNT(*) FROM arrtab t, JSON_TABLE(t.arr, '$[*]' COLUMNS (v INT PATH '$')) jt WHERE t.id=3
jt.jsoncol	explode	SELECT SUM(jt.v) FROM jsontab t, JSON_TABLE(t.doc, '$.b[*]' COLUMNS (v INT PATH '$')) jt
jt.nested	explode	SELECT GROUP_CONCAT(CONCAT(jt.k,':',jt.n)) FROM nesttab t, JSON_TABLE(t.doc, '$' COLUMNS (k VARCHAR(10) PATH '$.k', NESTED PATH '$.items[*]' COLUMNS (n INT PATH '$.n'))) jt
jt.existspath	explode	SELECT jt.hasA FROM jsontab t, JSON_TABLE(t.doc, '$' COLUMNS (hasA INT EXISTS PATH '$.a')) jt WHERE t.id=1
jt.onempty	explode	SELECT jt.v FROM jsontab t, JSON_TABLE(t.doc, '$' COLUMNS (v INT PATH '$.zzz' DEFAULT '99' ON EMPTY)) jt WHERE t.id=1
jt.onerror	explode	SELECT jt.v FROM jsontab t, JSON_TABLE(t.doc, '$' COLUMNS (v INT PATH '$.a' NULL ON ERROR)) jt WHERE t.id=1
jt.scalarsub	explode	SELECT t.id, (SELECT SUM(jt.v) FROM JSON_TABLE(t.arr, '$[*]' COLUMNS (v INT PATH '$')) jt) FROM arrtab t WHERE t.id=1
jt.inselect	explode	SELECT (SELECT JSON_ARRAYAGG(jt.v*2) FROM JSON_TABLE(t.arr,'$[*]' COLUMNS (v INT PATH '$')) jt) FROM arrtab t WHERE t.id=1
jt.twoargs	explode	SELECT COUNT(*) FROM arrtab t, JSON_TABLE(t.arr,'$[*]' COLUMNS (v INT PATH '$')) a, JSON_TABLE(t.arr,'$[*]' COLUMNS (w INT PATH '$')) b WHERE t.id=1
jt.varchar	explode	SELECT jt.v FROM JSON_TABLE('["a","b"]','$[*]' COLUMNS (v VARCHAR(10) PATH '$')) jt
jt.reexpr	explode	SELECT COUNT(*) FROM emp e, JSON_TABLE(CONCAT('[',e.id,']'),'$[*]' COLUMNS (v INT PATH '$')) jt
jt.fromless	explode	SELECT SUM(v) FROM JSON_TABLE('[1,2,3]','$[*]' COLUMNS (v INT PATH '$')) jt
# ---- LIST_* family via JSON_TABLE
l.filter	list	SELECT JSON_ARRAYAGG(v) FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (v INT PATH '$')) jt WHERE v > 15
l.transform	list	SELECT JSON_ARRAYAGG(v*2) FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (v INT PATH '$')) jt
l.contains	list	SELECT JSON_CONTAINS('[10,20,30]','20')
l.containsstr	list	SELECT JSON_CONTAINS('["a","b"]','"a"')
l.get	list	SELECT JSON_EXTRACT('[10,20,30]','$[1]')
l.getvalue	list	SELECT JSON_VALUE('[10,20,30]','$[1]')
l.position	list	SELECT JSON_SEARCH('["a","b","c"]','one','b')
l.positionnum	list	SELECT MIN(o)-1 FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (o FOR ORDINALITY, v INT PATH '$')) jt WHERE v=20
l.exists	list	SELECT EXISTS(SELECT 1 FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (v INT PATH '$')) jt WHERE v > 25)
l.existsempty	list	SELECT EXISTS(SELECT 1 FROM JSON_TABLE('[]','$[*]' COLUMNS (v INT PATH '$')) jt WHERE v > 25)
l.forall	list	SELECT NOT EXISTS(SELECT 1 FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (v INT PATH '$')) jt WHERE NOT (v > 5))
l.forallempty	list	SELECT NOT EXISTS(SELECT 1 FROM JSON_TABLE('[]','$[*]' COLUMNS (v INT PATH '$')) jt WHERE NOT (v > 5))
l.concat	list	SELECT JSON_MERGE_PRESERVE('[1,2]','[3]')
l.concat2	list	SELECT JSON_ARRAY_APPEND('[1,2]','$',3)
l.flatten	list	SELECT JSON_ARRAYAGG(v) FROM JSON_TABLE('[[1,2],[3]]','$[*]' COLUMNS (NESTED PATH '$[*]' COLUMNS (v INT PATH '$'))) jt
l.length	list	SELECT JSON_LENGTH('[1,2,3]')
l.sum	list	SELECT SUM(v) FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (v INT PATH '$')) jt
l.min	list	SELECT MIN(v) FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (v INT PATH '$')) jt
l.avg	list	SELECT AVG(v) FROM JSON_TABLE('[10,20,30]','$[*]' COLUMNS (v INT PATH '$')) jt
l.median	list	SELECT MEDIAN(v) FROM JSON_TABLE('[10,20,31]','$[*]' COLUMNS (v INT PATH '$')) jt
l.pctdisc	list	SELECT PERCENTILE_DISC(0.5) WITHIN GROUP (ORDER BY v) FROM JSON_TABLE('[10,20,31]','$[*]' COLUMNS (v INT PATH '$')) jt
l.mode	list	SELECT v FROM JSON_TABLE('[1,1,2]','$[*]' COLUMNS (v INT PATH '$')) jt GROUP BY v ORDER BY COUNT(*) DESC LIMIT 1
l.product	list	SELECT EXP(SUM(LN(v))) FROM JSON_TABLE('[2,3,4]','$[*]' COLUMNS (v INT PATH '$')) jt
l.booland	list	SELECT MIN(v) FROM JSON_TABLE('[1,1,0]','$[*]' COLUMNS (v INT PATH '$')) jt
l.distinct	list	SELECT JSON_ARRAYAGG(DISTINCT v) FROM JSON_TABLE('[1,1,2]','$[*]' COLUMNS (v INT PATH '$')) jt
l.distinct2	list	SELECT JSON_ARRAYAGG(v) FROM (SELECT DISTINCT v FROM JSON_TABLE('[1,1,2]','$[*]' COLUMNS (v INT PATH '$')) jt) x
