x.strfirst	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', (SELECT COUNT(*) FROM proj p WHERE p.emp_id=s.id)) FROM emp s WHERE s.id=1
x.numfirst	jsonnum	SELECT JSON_OBJECT('n', (SELECT COUNT(*) FROM proj p WHERE p.emp_id=s.id), 'a', s.name) FROM emp s WHERE s.id=1
x.litstr	jsonnum	SELECT JSON_OBJECT('a', 'lit', 'n', (SELECT COUNT(*) FROM proj))
x.colint	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', s.id) FROM emp s WHERE s.id=1
x.colintdbl	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', s.sal) FROM emp s WHERE s.id=1
x.castfix	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', CAST((SELECT COUNT(*) FROM proj p WHERE p.emp_id=s.id) AS SIGNED)) FROM emp s WHERE s.id=1
x.plusfix	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', (SELECT COUNT(*) FROM proj p WHERE p.emp_id=s.id)+0) FROM emp s WHERE s.id=1
x.extractfix	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', JSON_EXTRACT(JSON_ARRAY((SELECT COUNT(*) FROM proj p WHERE p.emp_id=s.id)),'$[0]')) FROM emp s WHERE s.id=1
x.sumsub	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', (SELECT SUM(p.budget) FROM proj p WHERE p.emp_id=s.id)) FROM emp s WHERE s.id=1
x.sumsubcast	jsonnum	SELECT JSON_OBJECT('a', s.name, 'n', CAST((SELECT SUM(p.budget) FROM proj p WHERE p.emp_id=s.id) AS DECIMAL(12,2))) FROM emp s WHERE s.id=1
x.nestedmix	jsonnum	SELECT JSON_OBJECT('a', s.name, 'c', (SELECT JSON_ARRAYAGG(JSON_OBJECT('b', p.id)) FROM proj p WHERE p.emp_id=s.id)) FROM emp s WHERE s.id=1
x.nestedmixnum	jsonnum	SELECT JSON_OBJECT('a', s.name, 'c', (SELECT JSON_ARRAYAGG(JSON_OBJECT('b', p.id, 'nm', p.name)) FROM proj p WHERE p.emp_id=s.id)) FROM emp s WHERE s.id=1
x.full3	jsonnum	SELECT CAST(COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name',d.name,'n',CAST((SELECT COUNT(*) FROM emp e WHERE e.dept_id=d.id) AS SIGNED),'emps',COALESCE((SELECT JSON_ARRAYAGG(JSON_OBJECT('name',e.name,'sal',e.sal,'np',CAST((SELECT COUNT(*) FROM proj p WHERE p.emp_id=e.id) AS SIGNED)) ORDER BY e.id) FROM emp e WHERE e.dept_id=d.id), JSON_ARRAY())) ORDER BY d.id), JSON_ARRAY()) AS CHAR) FROM dept d
x.full3nocast	jsonnum	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name',d.name,'n',(SELECT COUNT(*) FROM emp e WHERE e.dept_id=d.id)) ORDER BY d.id), JSON_ARRAY()) FROM dept d
x.cs1	jsonnum	SELECT CHARSET(JSON_OBJECT('a','x','n',(SELECT COUNT(*) FROM proj)))
x.cs2	jsonnum	SELECT CHARSET(CAST((SELECT COUNT(*) FROM proj) AS SIGNED))
x.cs3	jsonnum	SELECT COERCIBILITY((SELECT COUNT(*) FROM proj))
