# BATCH 3 — windows, QUALIFY, PIVOT, query shapes, types, divergences
# ---- window: ranking / value fns
w.rownum	win	SELECT MAX(r) FROM (SELECT ROW_NUMBER() OVER (PARTITION BY dept_id ORDER BY sal) r FROM emp) x
w.rank	win	SELECT MAX(r) FROM (SELECT RANK() OVER (ORDER BY dept_id) r FROM emp) x
w.denserank	win	SELECT MAX(r) FROM (SELECT DENSE_RANK() OVER (ORDER BY dept_id) r FROM emp) x
w.ntile	win	SELECT MAX(r) FROM (SELECT NTILE(2) OVER (ORDER BY id) r FROM emp) x
w.cumedist	win	SELECT MAX(r) FROM (SELECT CUME_DIST() OVER (ORDER BY id) r FROM emp) x
w.pctrank	win	SELECT MAX(r) FROM (SELECT PERCENT_RANK() OVER (ORDER BY id) r FROM emp) x
w.lag	win	SELECT GROUP_CONCAT(v ORDER BY id) FROM (SELECT id, LAG(id) OVER (ORDER BY id) v FROM emp) x
w.lag2	win	SELECT GROUP_CONCAT(v ORDER BY id) FROM (SELECT id, LAG(id,2,-1) OVER (ORDER BY id) v FROM emp) x
w.lead	win	SELECT GROUP_CONCAT(v ORDER BY id) FROM (SELECT id, LEAD(id) OVER (ORDER BY id) v FROM emp) x
w.firstval	win	SELECT DISTINCT FIRST_VALUE(id) OVER (ORDER BY id) FROM emp
w.lastval	win	SELECT MAX(v) FROM (SELECT LAST_VALUE(id) OVER (ORDER BY id ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING) v FROM emp) x
w.nthval	win	SELECT MAX(v) FROM (SELECT NTH_VALUE(id,2) OVER (ORDER BY id ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING) v FROM emp) x
w.ignorenulls	win	SELECT MAX(v) FROM (SELECT LAG(sal) IGNORE NULLS OVER (ORDER BY id) v FROM emp) x
w.ignorenulls2	win	SELECT MAX(v) FROM (SELECT LAG(sal IGNORE NULLS) OVER (ORDER BY id) v FROM emp) x
