R6.srf1	MATCHES	SELECT count(*) FROM emp
R6.srf2	MATCHES	SELECT count(*) FROM (SELECT e.id, regexp_matches(e.name,'a') FROM emp e) t
R6.srf3	MATCHES	SELECT count(*) FROM (SELECT e.id, e.name ~ 'a' AS m FROM emp e) t
R6.srf4	MATCHES	SELECT count(*) FROM (SELECT e.id, regexp_matches(e.name,'[0-9]') FROM emp e) t
R6.tilde1	MATCHES	SELECT 'abc123' ~ '^[a-z0-9]+$'
R6.tilde2	MATCHES	SELECT 'abc123' ~ 'bc1'
R6.tilde3	MATCHES	SELECT 'abc123' !~ 'bc1'
R6.tilde4	MATCHES	SELECT 'abc123' ~~ 'abc%'
R6.ew1	ENDS_WITH	SELECT right('abcdef', length('def')) = 'def'
R6.ew2	ENDS_WITH	SELECT right(NULL, length('def')) = 'def'
R6.ew3	ENDS_WITH	SELECT strpos(reverse('abcdef'), reverse('def')) = 1
R6.ew4	ENDS_WITH	SELECT ends_with('abcdef','def')
R6.sw1	STARTS_WITH	SELECT starts_with(NULL,'a')
R6.sw2	STARTS_WITH	SELECT starts_with('abc',NULL)
R6.lev0	LEVENSHTEIN	SELECT levenshtein('kitten','sitting')
R6.ext	SETUP	CREATE EXTENSION IF NOT EXISTS fuzzystrmatch
R6.lev1	LEVENSHTEIN	SELECT levenshtein('kitten','sitting')
R6.lev2	LEVENSHTEIN	SELECT levenshtein('héllo','hello')
R6.pgc	SETUP	CREATE EXTENSION IF NOT EXISTS pgcrypto
R6.sha1	SHA1	SELECT encode(digest('abc','sha1'),'hex')
R6.md5b	MD5	SELECT md5('abc')
R6.sha256	SHA256	SELECT encode(sha256('abc'::bytea),'hex')
R6.b64	ENCODE_BASE64	SELECT replace(encode('hello'::bytea,'base64'), E'\n','')
R6.b64d	DECODE_BASE64	SELECT convert_from(decode('aGVsbG8=','base64'),'UTF8')
R6.h1	HASH	SELECT hashtextextended('abc',0)
R6.h2	HASH	SELECT hashtext('abc')
R6.jw1	JARO_WINKLER	SELECT similarity('kitten','sitting')
R6.jw2	JARO_WINKLER	SELECT daitch_mokotoff('kitten')
R6.g1	GUID	SELECT gen_random_uuid()::text
R6.f1	FORMAT	SELECT format('%s',NULL) || '|'
R6.f2	FORMAT	SELECT format('%s-%s','a',NULL) || '|'
R6.t1	TYPE	SELECT length('abc')
R6.t2	TYPE	SELECT strpos('abc','b')
R6.t3	TYPE	SELECT ascii('a')
R6.t4	TYPE	SELECT levenshtein('ab','b')
R6.t5	TYPE	SELECT sha256('abc'::bytea)
R6.t6	TYPE	SELECT gen_random_uuid()
R6.t7	TYPE	SELECT string_to_array('a,b',',')
R6.t8	TYPE	SELECT greatest(1.5,2)
